"genus" "family" "order"
"Eucalyptus_carnea" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_carnei" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_castrensis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_celastroides" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_cephalocarpa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_cerasiformis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_ceratocorys" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_cernua" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_chapmaniana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_chloroclada" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_cinerea" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_cladocalyx" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_clelandii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_clivicola" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_cloeziana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_cneorifolia" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_coccifera" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_comitae-vallis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_concinna" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_conferruminata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_confluens" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_conglobata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_conglomerata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_conica" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_conjuncta" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_consideniana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_conspicua" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_coolabah" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_cooperiana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_copulans" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_cordata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_cornuta" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_coronata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_corrugata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_cosmophylla" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_crebra" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_crenulata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_creta" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_cretata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_croajingolensis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_crucis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_cullenii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_cunninghamii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_cupularis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_curtisii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_cyanophylla" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_cylindriflora" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_cylindrocarpa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_cypellocarpa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_dalrympleana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_dawsonii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_dealbata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_deanei" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_decipiens" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_decorticans" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_deflexa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_deglupta" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_delegatensis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_dendromorpha" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_depauperata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_desmondensis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_dielsii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_diminuta" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_diptera" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_discreta" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_diversicolor" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_diversifolia" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_dives" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_dolichocera" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_dolichorhyncha" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_doratoxylon" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_drepanophylla" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_drummondii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_dumosa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_dundasii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_dunnii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_dura" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_dwyeri" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_ebbanoensis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_elata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_elliptica" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_erectifolia" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_eremicola" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_eremophila" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_erythrocorys" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_erythronema" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_eudesmioides" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_eugenioides" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_ewartiana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_exilis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_exserta" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_extensa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_extrica" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_falcata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_falciformis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_famelica" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_fasciculosa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_fastigata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_fergusonii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_fibrosa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_flavida" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_flindersii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_flocktoniae" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_foecunda" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_foliosa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_formanii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_forrestiana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_fraseri" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_fraxinoides" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_froggattii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_fulgens" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_gamophylla" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_gardneri" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_georgei" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_gillenii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_gillii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_gittinsii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_glaucescens" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_glaucina" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_globoidea" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_globulus" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_glomerosa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_gomphocephala" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_gongylocarpa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_goniantha" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_goniocalyx" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_gracilis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_grandis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_gratiae" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_gregsoniana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_griffithsii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_grossa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_guilfoylei" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_gunnii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_haemastoma" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_hallii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_halophila" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_hawkeri" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_helidonica" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_herbertiana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_horistes" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_houseana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_howittiana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_hybrida" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_imitans" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_incerata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_incrassata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_insularis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_interstans" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_intertexta" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_jacksonii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_jensenii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_jimberlanica" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_johnstonii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_jucunda" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_jutsonii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_kartzoffiana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_kingsmillii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_kirtoniana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_kitsoniana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_kochii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_kondininensis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_kruseana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_kybeanensis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_lacrimans" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_laeliae" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_laevopinea" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_lane-poolei" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_langleyi" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_lansdowneana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_laophila" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_largeana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_latens" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_latisinensis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_lehmannii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_leprophloia" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_leptocalyx" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_leptophleba" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_leptopoda" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_lesouefii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_leucophloia" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_leucoxylon" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_ligustrina" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_lirata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_litoralis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_litorea" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_livida" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_lockyeri" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_longicornis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_longifolia" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_longirostrata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_loxophleba" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_lucasii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_luehmanniana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_macarthurii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_macrocarpa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_macrorhyncha" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_magnificata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_major" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_malacoxylon" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_mannensis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_mannifera" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_marginata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_mckieana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_megacarpa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_megacornuta" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_melanoleuca" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_melanophitra" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_melanophloia" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_melanoxylon" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_melliodora" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_merrickiae" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_michaeliana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_micranthera" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_microcarpa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_microcorys" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_microneura" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_microschema" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_microtheca" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_mimica" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_miniata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_misella" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_mitchelliana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_moluccana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_moorei" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_morrisii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_muelleriana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_multicaulis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_myriadena" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_nandewarica" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_neglecta" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_neutra" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_newbeyi" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_nicholii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_nigra" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_nitens" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_nobilis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_normantonensis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_nortonii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_notabilis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_nova-anglica" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_nowraensis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_nutans" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_obliqua" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_oblonga" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_obstans" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_obtusiflora" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_occidentalis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_ochrophloia" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_odontocarpa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_odorata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_oldfieldii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_oleosa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_olida" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_oligantha" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_oraria" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_orbifolia" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_oreades" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_oresbia" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_orgadophila" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_ornata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_orthostemon" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_ovata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_ovularis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_oxymitra" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_pachycalyx" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_pachyphylla" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_paliformis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_paludicola" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_panda" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_paniculata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_pantoleuca" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_parramattensis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_parvula" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_patellaris" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_patens" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_pauciflora" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_pellita" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_pendens" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_peninsularis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_perangusta" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_percostata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_perriniana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_petraea" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_phenax" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_phoenicea" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_pileata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_pilularis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_pimpiniana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_piperita" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_placita" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_planchoniana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_platycorys" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_platydisca" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_platyphylla" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_platypus" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_pluricaulis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_polita" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_polyanthemos" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_polybractea" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_populnea" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_porosa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_portuensis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_praetermissa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_prava" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_preissiana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_prolixa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_prominens" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_prominula" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_propinqua" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_proxima" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_pruinosa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_psammitica" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_pulchella" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_pulverulenta" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_pumila" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_punctata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_purpurata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_pyriformis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_pyrocarpa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_quadrangulata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_quadrans" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_quaerenda" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_racemosa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_radiata" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_raveretiana" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_ravida" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_recta" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_reducta" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_redunca" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_regnans" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_remota" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_resinifera" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_retinens" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_rhodantha" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_rigidula" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_risdonii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_robertsonii" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_robusta" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_rodwayi" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_roycei" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_rubida" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_rudderi" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_rudis" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_rugosa" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_rummeryi" "Eucalyptus" "Myrtaceae" "Myrtales"
"Eucalyptus_sabulosa" "Eucalyptus" "Myrtaceae" "Myrtales"
